vacancy_id,query,title,locations,salary_range_from,salary_range_to,currency,published_at,employer,details_url,date_added,source
120416245,javascript,PHP-разработчик,Ижевск,,,,2025-05-12T14:43:30+0300,Русские Информационные Технологии,https://api.hh.ru/vacancies/120416245?host=hh.ru,2025-05-16 00:01:21.278599,hh
120415380,javascript,Tech Lead Fullstack/Backend Developer (Node.js),Пермь,4000.0,6000.0,USD,2025-05-12T14:34:36+0300,Linked Helper,https://api.hh.ru/vacancies/120415380?host=hh.ru,2025-05-16 00:01:21.278604,hh
120415019,javascript,Python Developer,Москва,,,,2025-05-12T14:30:55+0300,ГУП Московский социальный регистр,https://api.hh.ru/vacancies/120415019?host=hh.ru,2025-05-16 00:01:21.278610,hh
120414943,javascript,Ведущий Golang-разработчик (хранение данных),Москва,,,,2025-05-12T14:30:09+0300,Группа компаний Астра,https://api.hh.ru/vacancies/120414943?host=hh.ru,2025-05-16 00:01:21.278616,hh
120414587,javascript,Системный аналитик,Москва,,,,2025-05-12T14:26:23+0300,X5 Tech,https://api.hh.ru/vacancies/120414587?host=hh.ru,2025-05-16 00:01:21.278621,hh
120414192,javascript,Программист,Тюмень,,,,2025-05-12T14:22:40+0300,Геолидер,https://api.hh.ru/vacancies/120414192?host=hh.ru,2025-05-16 00:01:21.278627,hh
120414187,javascript,Разработчик frontend BI Visiology,Москва,,,,2025-05-12T14:22:36+0300,Промышленные инновации,https://api.hh.ru/vacancies/120414187?host=hh.ru,2025-05-16 00:01:21.278632,hh
120414047,javascript,Специалист по автоматизированному тестированию,Минск,4000.0,5000.0,BYR,2025-05-12T14:21:30+0300,Корал Тим,https://api.hh.ru/vacancies/120414047?host=hh.ru,2025-05-16 00:01:21.278638,hh
120413953,javascript,Руководитель группы проектирования надежности систем (Lead SRE),Москва,,,,2025-05-12T14:20:48+0300,MANGO OFFICE,https://api.hh.ru/vacancies/120413953?host=hh.ru,2025-05-16 00:01:21.278643,hh
118299922,javascript,Solidity Developer,Минск,,,,2025-05-12T14:10:47+0300,Innowise Group / Фабрика инноваций и решений,https://api.hh.ru/vacancies/118299922?host=hh.ru,2025-05-16 00:01:21.278649,hh
120412728,javascript,Руководитель группы Frontend - разработчик ( Data Platform и ML ),Москва,,,,2025-05-12T14:10:02+0300,БЮРО 1440,https://api.hh.ru/vacancies/120412728?host=hh.ru,2025-05-16 00:01:21.278655,hh
118647266,javascript,Пентестер,Калининград,,,,2025-05-12T14:07:28+0300,Битрикс24,https://api.hh.ru/vacancies/118647266?host=hh.ru,2025-05-16 00:01:21.278661,hh
119697171,javascript,Senior Fullstack/Backend Developer (Node.js),Краснодар,3500.0,5500.0,USD,2025-05-12T14:04:00+0300,Linked Helper,https://api.hh.ru/vacancies/119697171?host=hh.ru,2025-05-16 00:01:21.278667,hh
119696884,javascript,Senior Backend Developer (Node.js),Нижний Новгород,3500.0,5500.0,USD,2025-05-12T14:03:38+0300,Linked Helper,https://api.hh.ru/vacancies/119696884?host=hh.ru,2025-05-16 00:01:21.278672,hh
119696782,javascript,Middle Fullstack/Backend Developer (Node.js),Таганрог,2000.0,4000.0,USD,2025-05-12T14:03:29+0300,Linked Helper,https://api.hh.ru/vacancies/119696782?host=hh.ru,2025-05-16 00:01:21.278678,hh
119696806,javascript,Middle Backend Developer (Node.js),Казань,2000.0,4000.0,USD,2025-05-12T14:03:20+0300,Linked Helper,https://api.hh.ru/vacancies/119696806?host=hh.ru,2025-05-16 00:01:21.278684,hh
120411500,javascript,QA Auto (Senior),Санкт-Петербург,,,,2025-05-12T13:57:43+0300,IBS,https://api.hh.ru/vacancies/120411500?host=hh.ru,2025-05-16 00:01:21.278689,hh
120411404,javascript,PHP-разработчик,Воронеж,,70000.0,RUR,2025-05-12T13:57:17+0300,OpenTrade Commerce,https://api.hh.ru/vacancies/120411404?host=hh.ru,2025-05-16 00:01:21.278695,hh
120411387,javascript,CTO (Trackadero),Москва,,,,2025-05-12T13:57:03+0300,Гибрид,https://api.hh.ru/vacancies/120411387?host=hh.ru,2025-05-16 00:01:21.278701,hh
120411253,javascript,Старший разработчик,Москва,,,,2025-05-12T13:56:23+0300,SolidLab,https://api.hh.ru/vacancies/120411253?host=hh.ru,2025-05-16 00:01:21.278706,hh
120411217,javascript,Специалист по поддержке и разработке сайтов,Сочи,80000.0,,RUR,2025-05-12T13:55:58+0300,Гвишиани Паата Анзорович,https://api.hh.ru/vacancies/120411217?host=hh.ru,2025-05-16 00:01:21.278712,hh
120411051,javascript,Middle Fullstack Frontend / Backend разработчик,Волгоград,60000.0,80000.0,RUR,2025-05-12T13:54:01+0300,Синергия,https://api.hh.ru/vacancies/120411051?host=hh.ru,2025-05-16 00:01:21.278718,hh
120410514,javascript,Верстальщик,Санкт-Петербург,70000.0,80000.0,RUR,2025-05-12T13:49:19+0300,SPIKS,https://api.hh.ru/vacancies/120410514?host=hh.ru,2025-05-16 00:01:21.278726,hh
120409506,javascript,Менеджер по продажам/Sales manager (услуги IT подбора),Москва,100000.0,150000.0,RUR,2025-05-12T13:38:35+0300,WIT recruitment,https://api.hh.ru/vacancies/120409506?host=hh.ru,2025-05-16 00:01:21.278732,hh
119131417,javascript,Старший Go-разработчик платформы для разработки (IDP) в Вертикали,Санкт-Петербург,,,,2025-05-12T13:22:19+0300,Яндекс,https://api.hh.ru/vacancies/119131417?host=hh.ru,2025-05-16 00:01:21.278737,hh
119131416,javascript,Старший Go-разработчик платформы для разработки (IDP) в Вертикали,Москва,,,,2025-05-12T13:22:13+0300,Яндекс,https://api.hh.ru/vacancies/119131416?host=hh.ru,2025-05-16 00:01:21.278742,hh
120406379,javascript,Junior Java-разработчик,Смоленск,70000.0,100000.0,RUR,2025-05-12T13:06:03+0300,TopDog,https://api.hh.ru/vacancies/120406379?host=hh.ru,2025-05-16 00:01:21.278748,hh
119492068,javascript,Программист Web-разработчик Frontend,Всеволожск,40000.0,50000.0,RUR,2025-05-12T13:01:40+0300,DELTA,https://api.hh.ru/vacancies/119492068?host=hh.ru,2025-05-16 00:01:21.278753,hh
120405329,javascript,Middle Java-разработчик,Смоленск,150000.0,250000.0,RUR,2025-05-12T12:56:39+0300,TopDog,https://api.hh.ru/vacancies/120405329?host=hh.ru,2025-05-16 00:01:21.278759,hh
116837008,javascript,Web-разработчик Frontend,Выборг,40000.0,50000.0,RUR,2025-05-12T12:53:45+0300,DELTA,https://api.hh.ru/vacancies/116837008?host=hh.ru,2025-05-16 00:01:21.278765,hh
119037805,javascript,Team Lead Bitrix 24 (PHP),Москва,,,,2025-05-12T12:51:45+0300,Notamedia,https://api.hh.ru/vacancies/119037805?host=hh.ru,2025-05-16 00:01:21.278771,hh
105725854,javascript,PHP-разработчик (Bitrix24),Москва,,,,2025-05-12T12:51:40+0300,Notamedia,https://api.hh.ru/vacancies/105725854?host=hh.ru,2025-05-16 00:01:21.278776,hh
120404647,javascript,Senior TypeScript Developer (GameDev),Минск,,,,2025-05-12T12:51:05+0300,СтаркГеймз,https://api.hh.ru/vacancies/120404647?host=hh.ru,2025-05-16 00:01:21.278782,hh
120404415,javascript,Инженер-разработчик SimpleOne / JavaScript Developer,Санкт-Петербург,,70000.0,RUR,2025-05-12T12:48:59+0300,ITGLOBAL.COM,https://api.hh.ru/vacancies/120404415?host=hh.ru,2025-05-16 00:01:21.278788,hh
120404231,javascript,Frontend-разработчик (офис),Ростов-на-Дону,,,,2025-05-12T12:46:51+0300,ГЭНДАЛЬФ,https://api.hh.ru/vacancies/120404231?host=hh.ru,2025-05-16 00:01:21.278793,hh
120404116,javascript,QA Engineer / Тестировщик ПО,Санкт-Петербург,,,,2025-05-12T12:45:27+0300,ITGLOBAL.COM,https://api.hh.ru/vacancies/120404116?host=hh.ru,2025-05-16 00:01:21.278799,hh
120404022,javascript,Frontend разработчик (Новосибирск),Новосибирск,,150000.0,RUR,2025-05-12T12:44:25+0300,AEX Soft,https://api.hh.ru/vacancies/120404022?host=hh.ru,2025-05-16 00:01:21.278804,hh
120403873,javascript,Middle Frontend-разработчик,Смоленск,100000.0,200000.0,RUR,2025-05-12T12:42:55+0300,TopDog,https://api.hh.ru/vacancies/120403873?host=hh.ru,2025-05-16 00:01:21.278810,hh
120403838,javascript,Fullstack .NET разработчик,Новосибирск,120000.0,,RUR,2025-05-12T12:42:32+0300,AEX Soft,https://api.hh.ru/vacancies/120403838?host=hh.ru,2025-05-16 00:01:21.278816,hh
120403705,javascript,Frontend-разработчик (Vue.js),Москва,,,,2025-05-12T12:41:24+0300,РТЛабс,https://api.hh.ru/vacancies/120403705?host=hh.ru,2025-05-16 00:01:21.278822,hh
119241299,javascript,Middle PHP Developer,Новосибирск,,,,2025-05-12T12:40:24+0300,«Предприятие «ЭЛТЕКС»,https://api.hh.ru/vacancies/119241299?host=hh.ru,2025-05-16 00:01:21.278827,hh
120403476,javascript,Senior Frontend разработчик (React),Москва,,,,2025-05-12T12:39:06+0300,КРОК,https://api.hh.ru/vacancies/120403476?host=hh.ru,2025-05-16 00:01:21.278833,hh
120403336,javascript,Специалист отдела технической поддержки/Контент-менеджер,Караганда,150000.0,,KZT,2025-05-12T12:37:41+0300,Black Fox,https://api.hh.ru/vacancies/120403336?host=hh.ru,2025-05-16 00:01:21.278838,hh
120403334,javascript,Инженер по QA-тестированию,Волгоград,50000.0,,RUR,2025-05-12T12:37:40+0300,Ваш бизнес,https://api.hh.ru/vacancies/120403334?host=hh.ru,2025-05-16 00:01:21.278844,hh
120403042,javascript,Стажер SDET/QA,Москва,,,,2025-05-12T12:34:39+0300,КРОК,https://api.hh.ru/vacancies/120403042?host=hh.ru,2025-05-16 00:01:21.278850,hh
1000156719,javascript,JavaScript Developer (KSMG),,,,,2025-05-14T15:01:19+03:00,Лаборатория Касперского,https://career.habr.com/vacancies/1000156719,2025-05-16 00:01:25.837443,habr
1000157532,javascript,JavaScript Developer (KESL),,,,,2025-05-12T13:01:38+03:00,Лаборатория Касперского,https://career.habr.com/vacancies/1000157532,2025-05-16 00:01:25.837466,habr
1000156692,javascript,JavaScript Developer (KSC),,,,,2025-05-09T18:00:49+03:00,Лаборатория Касперского,https://career.habr.com/vacancies/1000156692,2025-05-16 00:01:25.837475,habr
1000156698,javascript,JavaScript Developer (SD-WAN),,,,,2025-05-09T17:01:07+03:00,Лаборатория Касперского,https://career.habr.com/vacancies/1000156698,2025-05-16 00:01:25.837482,habr
1000114634,javascript,JavaScript разработчик (Angular) ,"Москва, Санкт-Петербург, Самара",,,,2025-05-12T07:59:25+03:00,Т-Банк,https://career.habr.com/vacancies/1000114634,2025-05-16 00:01:25.837490,habr
1000154168,javascript,Senior Frontend (JavaScript) разработчик,,350000.0,400000.0,rur,2025-05-12T20:49:00+03:00,Vital Partners,https://career.habr.com/vacancies/1000154168,2025-05-16 00:01:25.837497,habr
1000154594,javascript,JavaScript Разработчик (React),,,,,2025-04-22T14:35:22+03:00,Инфомаксимум,https://career.habr.com/vacancies/1000154594,2025-05-16 00:01:25.837504,habr
1000155876,javascript,Tech Lead/ Team Lead (JavaScript),Воронеж,,200000.0,rur,2025-05-07T10:15:23+03:00,SteadyControl,https://career.habr.com/vacancies/1000155876,2025-05-16 00:01:25.837511,habr
1000151563,javascript,"Fullstack разработчик (JavaScript, Node.js)",Москва,,,,2025-05-12T10:52:18+03:00,Онлайн-кинотеатр Иви,https://career.habr.com/vacancies/1000151563,2025-05-16 00:01:25.837518,habr
1000145180,javascript,Fullstack JavaScript разработчик,,30000.0,80000.0,rur,2025-05-15T17:26:15+03:00,MakeDifference,https://career.habr.com/vacancies/1000145180,2025-05-16 00:01:25.837525,habr
1000155911,javascript,Senior Javascript (React) разработчик (в офис),"Астрахань, Воронеж, Кострома",,,,2025-05-07T17:29:35+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000155911,2025-05-16 00:01:25.837533,habr
1000154786,javascript,Fullstack JavaScript разработчик ,,180000.0,240000.0,rur,2025-05-11T16:27:01+03:00,Wanted.,https://career.habr.com/vacancies/1000154786,2025-05-16 00:01:25.837540,habr
1000156841,javascript,Frontend-разработчик в команду развития платформы,,,,,2025-05-11T11:27:10+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000156841,2025-05-16 00:01:25.837546,habr
1000156456,javascript,Стажёр GameDev Developer,,,,,2025-05-09T16:16:39+03:00,Wind4Tune,https://career.habr.com/vacancies/1000156456,2025-05-16 00:01:25.837553,habr
1000157833,javascript,Автотестировщик JS,"Москва, Санкт-Петербург",,,,2025-05-12T19:14:25+03:00,IBS,https://career.habr.com/vacancies/1000157833,2025-05-16 00:01:25.837561,habr
1000126834,javascript,Frontend-разработчик (React),Самара,,,,2025-05-11T08:35:18+03:00,Т-Банк,https://career.habr.com/vacancies/1000126834,2025-05-16 00:01:25.837568,habr
1000150824,javascript,Team Lead Frontend (Управление перспективных проектов),Москва,,,,2025-05-12T13:27:03+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150824,2025-05-16 00:01:25.837576,habr
1000157222,javascript,Frontend-разработчик,,,,,2025-04-16T17:26:48+03:00,Okko,https://career.habr.com/vacancies/1000157222,2025-05-16 00:01:25.837583,habr
1000137831,javascript,Разработчик Vue.js,"Красноярск, Новосибирск, Томск",,,,2025-05-15T16:58:33+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000137831,2025-05-16 00:01:25.837591,habr
1000154650,javascript,Фронтенд-разработчик в команду создания инструментов стабильности,Москва,,,,2025-05-14T15:27:25+03:00,Яндекс,https://career.habr.com/vacancies/1000154650,2025-05-16 00:01:25.837598,habr
1000155093,javascript,Middle PHP-developer / PHP-разработчик,Москва,,,,2025-05-12T14:27:20+03:00,Wanted.,https://career.habr.com/vacancies/1000155093,2025-05-16 00:01:25.837605,habr
1000157982,javascript,Специалист по интеграциям,Москва,,,,2025-05-15T15:15:45+03:00,Космос Про Медиа,https://career.habr.com/vacancies/1000157982,2025-05-16 00:01:25.837612,habr
1000157701,javascript,Frontend разработчик на React,Таганрог,60000.0,90000.0,rur,2025-05-14T12:52:01+03:00,SkillsRock,https://career.habr.com/vacancies/1000157701,2025-05-16 00:01:25.837619,habr
1000154003,javascript,Frontend Tech Lead,Москва,,,,2025-05-12T16:42:08+03:00,Marfatech,https://career.habr.com/vacancies/1000154003,2025-05-16 00:01:25.837626,habr
1000148569,javascript,Senior Frontend Developer (Vue),Москва,,,,2025-05-12T16:35:28+03:00,Marfatech,https://career.habr.com/vacancies/1000148569,2025-05-16 00:01:25.837633,habr
1000147604,javascript,Fullstack разработчик,,,,,2025-05-09T09:46:43+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000147604,2025-05-16 00:01:25.837640,habr
1000157808,javascript,Фуллстек Java разработчик (+JavaScript) в офисе Сбербанка Мск,Москва,200000.0,230000.0,rur,2025-05-12T15:13:32+03:00,Data World,https://career.habr.com/vacancies/1000157808,2025-05-16 00:01:25.837648,habr
1000150897,javascript,Frontend Developer (брокерский бизнес),,,,,2025-05-12T15:27:07+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150897,2025-05-16 00:01:25.837654,habr
1000157832,javascript,Team Lead QA Auto JS,"Москва, Санкт-Петербург",,,,2025-05-12T19:14:24+03:00,IBS,https://career.habr.com/vacancies/1000157832,2025-05-16 00:01:25.837662,habr
1000107751,javascript,VUE JS разработчик,,100000.0,120000.0,rur,2025-05-07T12:11:46+03:00,PrimeGate,https://career.habr.com/vacancies/1000107751,2025-05-16 00:01:25.837669,habr
1000150810,javascript, Ведущий разработчик (BIG DATA Моделирование РБ),,,,,2025-05-12T12:27:12+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150810,2025-05-16 00:01:25.837676,habr
1000146341,javascript,Junior / Middle React developer,Калининград,90000.0,140000.0,rur,2025-05-14T20:50:46+03:00,Beetbarrel,https://career.habr.com/vacancies/1000146341,2025-05-16 00:01:25.837683,habr
1000157434,javascript,Senior frontend developer (Vue.js),"Санкт-Петербург, Нижний Новгород, Ярославль",,,,2025-04-23T17:03:10+03:00,ARGO,https://career.habr.com/vacancies/1000157434,2025-05-16 00:01:25.837691,habr
1000153686,javascript,Middle PHP-developer / PHP-разработчик,,,250000.0,rur,2025-05-13T18:27:02+03:00,Wanted.,https://career.habr.com/vacancies/1000153686,2025-05-16 00:01:25.837698,habr
1000157070,javascript,Middle Backend Developer (Node.js),,2000.0,4000.0,usd,2025-05-14T09:26:28+03:00,Linked Helper,https://career.habr.com/vacancies/1000157070,2025-05-16 00:01:25.837705,habr
1000154655,javascript,Разработчик интерфейсов в Директ,Москва,,,,2025-05-14T15:27:25+03:00,Яндекс,https://career.habr.com/vacancies/1000154655,2025-05-16 00:01:25.837712,habr
1000152423,javascript,Разработчик в группу мобильных интерфейсов автономного транспорта ,"Москва, Казань",,,,2025-05-09T15:48:53+03:00,Яндекс,https://career.habr.com/vacancies/1000152423,2025-05-16 00:01:25.837720,habr
1000157379,javascript,Разработчик Tibbo,,,,,2025-04-22T13:13:55+03:00,Axenix (ex. Accenture),https://career.habr.com/vacancies/1000157379,2025-05-16 00:01:25.837727,habr
1000155890,javascript,Frontend-разработчик в Яндекс.Вертикали,"Москва, Санкт-Петербург",,,,2025-05-07T13:27:30+03:00,Яндекс,https://career.habr.com/vacancies/1000155890,2025-05-16 00:01:25.837734,habr
1000158010,javascript,Frontend-разработчик ,Москва,,,,2025-05-15T18:25:49+03:00,Wildberries,https://career.habr.com/vacancies/1000158010,2025-05-16 00:01:25.837741,habr
1000154200,javascript,Разработчик интерфейсов в  Яндекс.Игры ,"Москва, Санкт-Петербург, Екатеринбург",,,,2025-05-11T14:27:16+03:00,Яндекс,https://career.habr.com/vacancies/1000154200,2025-05-16 00:01:25.837749,habr
1000155021,javascript,Fullstack разработчик React + Node.JS,Москва,,,,2025-05-10T22:27:22+03:00,Data World,https://career.habr.com/vacancies/1000155021,2025-05-16 00:01:25.837756,habr
1000157431,javascript,Старший Frontend-разработчик (Единая система управления),Москва,,,,2025-05-14T16:52:49+03:00,БЮРО 1440,https://career.habr.com/vacancies/1000157431,2025-05-16 00:01:25.837763,habr
1000154797,javascript,Разработчик на FIS -платформу,"Астрахань, Саратов, Уфа",,,,2025-05-11T18:27:07+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000154797,2025-05-16 00:01:25.837771,habr
1000154217,javascript,Teamlead Frontend (Vue),Москва,,,,2025-05-11T16:41:19+03:00,Marfatech,https://career.habr.com/vacancies/1000154217,2025-05-16 00:01:25.837778,habr
1000156793,javascript,Senior Frontend разработчик (React),Ижевск,,,,2025-05-10T15:27:10+03:00,Netwrk,https://career.habr.com/vacancies/1000156793,2025-05-16 00:01:25.837785,habr
1000156787,javascript,Directum Developer,Москва,,,,2025-05-10T13:27:03+03:00,AstraZeneca,https://career.habr.com/vacancies/1000156787,2025-05-16 00:01:25.837791,habr
1000157920,javascript,"Frontend-разработчик (TypeScript, React)",Москва,,,,2025-05-14T13:38:28+03:00,beeline,https://career.habr.com/vacancies/1000157920,2025-05-16 00:01:25.837798,habr
1000155906,javascript,Fullstack разработчик PHP / Bitrix,"Санкт-Петербург, Казань",100000.0,150000.0,rur,2025-04-17T15:59:29+03:00,iSpring,https://career.habr.com/vacancies/1000155906,2025-05-16 00:01:25.837806,habr
1000146198,javascript,Frontend developer (Angular),,,,,2025-05-11T11:39:18+03:00,ПСБ цифровая лаборатория,https://career.habr.com/vacancies/1000146198,2025-05-16 00:01:25.837813,habr
119790139,php,PHP разработчик,Москва,,,,2025-05-15T23:22:51+0300,StormWall™,https://api.hh.ru/vacancies/119790139?host=hh.ru,2025-05-16 00:01:30.162220,hh
120352935,php,Разработчик 1С-Битрикс (middle),Самара,80000.0,110000.0,RUR,2025-05-15T22:36:32+0300,Original Works,https://api.hh.ru/vacancies/120352935?host=hh.ru,2025-05-16 00:01:30.162247,hh
120298354,php,Middle PHP Developer / Разработчик РНР,Барнаул,,,,2025-05-15T22:18:02+0300,Карбокс,https://api.hh.ru/vacancies/120298354?host=hh.ru,2025-05-16 00:01:30.162254,hh
119932532,php,Дежурный администратор в хостинг проект,Иркутск,,100000.0,RUR,2025-05-15T21:51:33+0300,Системные Интеграции,https://api.hh.ru/vacancies/119932532?host=hh.ru,2025-05-16 00:01:30.162261,hh
120180605,php,Backend разработчик РНР (Laravel),Москва,150000.0,,RUR,2025-05-15T21:22:52+0300,Делаем IT,https://api.hh.ru/vacancies/120180605?host=hh.ru,2025-05-16 00:01:30.162267,hh
119932249,php,Team Lead backend-разработки,Москва,250000.0,,RUR,2025-05-15T20:50:44+0300,Social Media Holding,https://api.hh.ru/vacancies/119932249?host=hh.ru,2025-05-16 00:01:30.162273,hh
120605936,php,Web Developer,Минск,1000.0,,USD,2025-05-15T20:09:01+0300,Ростокин Артем Валерьевич,https://api.hh.ru/vacancies/120605936?host=hh.ru,2025-05-16 00:01:30.162280,hh
118785641,php,Senior Data Engineer,Москва,,,,2025-05-15T20:08:21+0300,Rusprofile,https://api.hh.ru/vacancies/118785641?host=hh.ru,2025-05-16 00:01:30.162285,hh
119788830,php,SRE инженер,Москва,180000.0,,RUR,2025-05-15T19:39:18+0300,"iiko, Компания Айко",https://api.hh.ru/vacancies/119788830?host=hh.ru,2025-05-16 00:01:30.162292,hh
120434690,php,Инженер-программист,Ставрополь,120000.0,,RUR,2025-05-15T19:24:11+0300,ТЕЛКО,https://api.hh.ru/vacancies/120434690?host=hh.ru,2025-05-16 00:01:30.162298,hh
115798919,php,Руководитель отдела разработки,Санкт-Петербург,,,,2025-05-15T19:20:16+0300,Нетрика,https://api.hh.ru/vacancies/115798919?host=hh.ru,2025-05-16 00:01:30.162305,hh
119788083,php,Middle PHP laravel/symfony разработчик,Ульяновск,80000.0,120000.0,RUR,2025-05-15T18:42:51+0300,FrameWork Team,https://api.hh.ru/vacancies/119788083?host=hh.ru,2025-05-16 00:01:30.162312,hh
119561750,php,PHP Developer,Минск,,,,2025-05-15T18:35:29+0300,Кариид,https://api.hh.ru/vacancies/119561750?host=hh.ru,2025-05-16 00:01:30.162318,hh
120604558,php,PHP/Go Developer (Middle/Middle+),Алматы,,,,2025-05-15T18:32:45+0300,Частная компания “Automated Communication Solutions Ltd.”,https://api.hh.ru/vacancies/120604558?host=hh.ru,2025-05-16 00:01:30.162325,hh
119930518,php,Backend Developer (PHP),Москва,3500.0,5000.0,USD,2025-05-15T18:15:42+0300,Karma8,https://api.hh.ru/vacancies/119930518?host=hh.ru,2025-05-16 00:01:30.162332,hh
119930307,php,DevOps-инженер,Санкт-Петербург,100000.0,200000.0,RUR,2025-05-15T18:04:59+0300,ИнстаДев,https://api.hh.ru/vacancies/119930307?host=hh.ru,2025-05-16 00:01:30.162337,hh
119891755,php,Специалист по сопровождению и развитию ИС,Челябинск,42000.0,80000.0,RUR,2025-05-15T17:55:14+0300,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,https://api.hh.ru/vacancies/119891755?host=hh.ru,2025-05-16 00:01:30.162344,hh
120603414,php,Руководитель разработки (CTO),Москва,400000.0,,RUR,2025-05-15T17:45:07+0300,ECOS,https://api.hh.ru/vacancies/120603414?host=hh.ru,2025-05-16 00:01:30.162349,hh
120431605,php,Тимлид-разработчик,Ярославль,,,,2025-05-15T17:41:58+0300,Bono Digital x Creative,https://api.hh.ru/vacancies/120431605?host=hh.ru,2025-05-16 00:01:30.162355,hh
120602992,php,Frontend Developer / WEB (Middle),Ярославль,80000.0,180000.0,RUR,2025-05-15T17:33:57+0300,Цитрус,https://api.hh.ru/vacancies/120602992?host=hh.ru,2025-05-16 00:01:30.162361,hh
119707582,php,PHP-разработчик,Оренбург,,,,2025-05-15T17:29:43+0300,Qualitica,https://api.hh.ru/vacancies/119707582?host=hh.ru,2025-05-16 00:01:30.162368,hh
118083681,php,Системный аналитик,Минск,,,,2025-05-15T17:27:35+0300,МАКСБИТСОЛЮШЕН,https://api.hh.ru/vacancies/118083681?host=hh.ru,2025-05-16 00:01:30.162373,hh
120602186,php,Lead Backend-разработчик (PHP),Санкт-Петербург,,,,2025-05-15T17:20:41+0300,True Gamers,https://api.hh.ru/vacancies/120602186?host=hh.ru,2025-05-16 00:01:30.162380,hh
120601669,php,Senior разработчик Битрикс24,Ульяновск,250000.0,300000.0,RUR,2025-05-15T17:08:37+0300,Pride Web Development,https://api.hh.ru/vacancies/120601669?host=hh.ru,2025-05-16 00:01:30.162387,hh
120601538,php,PHP Developer,Тбилиси,,,,2025-05-15T17:05:44+0300,HUMANS LAB,https://api.hh.ru/vacancies/120601538?host=hh.ru,2025-05-16 00:01:30.162393,hh
119926258,php,Специалист технической поддержки,Екатеринбург,50000.0,,RUR,2025-05-15T17:04:50+0300,Альянс АйТи Технолоджи,https://api.hh.ru/vacancies/119926258?host=hh.ru,2025-05-16 00:01:30.162400,hh
119784491,php,"Middle|Senior backend разработчик (Golang), проект Choco SR",Алматы,,,,2025-05-15T17:01:24+0300,Choco (ТОО Chocofamily),https://api.hh.ru/vacancies/119784491?host=hh.ru,2025-05-16 00:01:30.162406,hh
120601004,php,Middle+ manual QA-специалист,Москва,,,,2025-05-15T16:54:35+0300,Защищенные Телекоммуникации,https://api.hh.ru/vacancies/120601004?host=hh.ru,2025-05-16 00:01:30.162412,hh
120600447,php,Веб-разработчик Битрикс,Самара,50000.0,100000.0,RUR,2025-05-15T16:46:27+0300,CAPYBARA digital,https://api.hh.ru/vacancies/120600447?host=hh.ru,2025-05-16 00:01:30.162418,hh
120599911,php,Web-разработчик (офис),Нижний Новгород,,,,2025-05-15T16:35:51+0300,Л-Системс,https://api.hh.ru/vacancies/120599911?host=hh.ru,2025-05-16 00:01:30.162425,hh
120599750,php,Вебмастер / Fullstack-специалист,Воронеж,80000.0,150000.0,RUR,2025-05-15T16:33:35+0300,AVSweb.ru,https://api.hh.ru/vacancies/120599750?host=hh.ru,2025-05-16 00:01:30.162432,hh
120599673,php,HTML верстальщик (Frontend),Киров (Кировская область),60000.0,75000.0,RUR,2025-05-15T16:32:06+0300,Интернет-агентство Brandmaker,https://api.hh.ru/vacancies/120599673?host=hh.ru,2025-05-16 00:01:30.162438,hh
118778195,php,Руководитель команды технической поддержки,Москва,200000.0,250000.0,RUR,2025-05-15T16:31:05+0300,Бринго,https://api.hh.ru/vacancies/118778195?host=hh.ru,2025-05-16 00:01:30.162445,hh
119704924,php,Middle PHP-разработчик Bitrix24,Санкт-Петербург,130000.0,180000.0,RUR,2025-05-15T16:27:12+0300,Пуск,https://api.hh.ru/vacancies/119704924?host=hh.ru,2025-05-16 00:01:30.162452,hh
120598570,php,Ночной cпециалист технической поддержки,Санкт-Петербург,40000.0,,RUR,2025-05-15T16:14:14+0300,ASSIST,https://api.hh.ru/vacancies/120598570?host=hh.ru,2025-05-16 00:01:30.162458,hh
120573351,php,Системный архитектор / Solution Architect,Москва,,,,2025-05-15T16:12:07+0300,Hoff Tech,https://api.hh.ru/vacancies/120573351?host=hh.ru,2025-05-16 00:01:30.162465,hh
120597879,php,Middle php разработчик,Москва,200000.0,,RUR,2025-05-15T16:06:00+0300,Филанко,https://api.hh.ru/vacancies/120597879?host=hh.ru,2025-05-16 00:01:30.162472,hh
120597818,php,Разработчик на Php Yii2,Астана,10.0,20.0,USD,2025-05-15T16:05:06+0300,Сайлет,https://api.hh.ru/vacancies/120597818?host=hh.ru,2025-05-16 00:01:30.162479,hh
120123415,php,"Senior PHP developer (Symfony, микросервисы)/старший разработчик",Москва,300000.0,350000.0,RUR,2025-05-15T16:05:02+0300,Цифровая ипотека,https://api.hh.ru/vacancies/120123415?host=hh.ru,2025-05-16 00:01:30.162486,hh
